Age,ECC,ECC_413k_notched_out,OMEGA,OBL,Prec,EXI,ETP,EXI_WM
4160,0.01627,,220.29,23.484,-0.011,444.08,,468.99
4161,0.01597,,207.34,23.418,-0.007,440.01,,465.04
4162,0.01573,,194.49,23.351,-0.004,436.09,,461.28
4163,0.01557,,181.71,23.284,-0,432.47,,457.8
4164,0.01547,,168.98,23.219,0.003,429.23,,454.73
4165,0.01545,,156.27,23.159,0.006,426.48,,452.14
4166,0.01551,,143.52,23.105,0.009,424.29,,450.1
4167,0.01564,,130.71,23.058,0.012,422.73,,448.69
4168,0.01584,,117.81,23.021,0.014,421.87,,447.99
4169,0.01611,,104.79,22.993,0.016,421.77,,448.03
4170,0.01645,,91.63,22.975,0.016,422.48,,448.88
4171,0.01685,,78.31,22.968,0.016,424.02,,450.56
4172,0.01732,,64.83,22.97,0.016,426.38,,453.05
4173,0.01784,,51.17,22.981,0.014,429.51,,456.31
4174,0.0184,,37.34,23,0.011,433.32,,460.25
4175,0.01902,,23.35,23.026,0.008,437.64,,464.7
4176,0.01968,,9.19,23.058,0.003,442.26,,469.43
4177,0.02037,,354.88,23.093,-0.002,446.91,,474.17
4178,0.0211,,340.42,23.131,-0.007,451.29,,478.6
4179,0.02186,,325.82,23.169,-0.012,455.05,,482.36
4180,0.02265,,311.09,23.208,-0.017,457.87,,485.14
4181,0.02346,,296.23,23.245,-0.021,459.46,,486.61
4182,0.02429,,281.26,23.279,-0.024,459.6,,486.55
4183,0.02514,,266.17,23.311,-0.025,458.16,,484.85
4184,0.02601,,250.98,23.339,-0.025,455.15,,481.5
4185,0.02688,,235.69,23.364,-0.022,450.7,,476.65
4186,0.02778,,220.3,23.385,-0.018,445.08,,470.59
4187,0.02867,,204.82,23.403,-0.012,438.69,,463.73
4188,0.02958,,189.25,23.419,-0.005,432.02,,456.6
4189,0.03048,,173.6,23.433,0.003,425.62,,449.76
4190,0.03139,,157.86,23.445,0.012,420.04,,443.79
4191,0.0323,,142.06,23.457,0.02,415.8,,439.26
4192,0.0332,,126.18,23.469,0.027,413.36,,436.62
4193,0.0341,,110.24,23.482,0.032,413.05,,436.23
4194,0.03499,,94.25,23.495,0.035,415.06,,438.28
4195,0.03587,,78.2,23.51,0.035,419.4,,442.78
4196,0.03674,,62.1,23.526,0.032,425.9,,449.55
4197,0.0376,,45.95,23.544,0.027,434.19,,458.22
4198,0.03844,,29.77,23.562,0.019,443.74,,468.19
4199,0.03926,,13.56,23.58,0.009,453.81,,478.71
4200,0.04007,,357.32,23.597,-0.002,463.61,,488.94
4201,0.04085,,341.04,23.613,-0.013,472.24,,497.96
4202,0.0416,,324.75,23.626,-0.024,478.89,,504.89
4203,0.04234,,308.43,23.634,-0.033,482.86,,509.03
4204,0.04304,,292.09,23.638,-0.04,483.66,,509.86
4205,0.04372,,275.72,23.635,-0.044,481.1,,507.18
4206,0.04436,,259.33,23.624,-0.044,475.29,,501.1
4207,0.04497,,242.91,23.606,-0.04,466.66,,492.11
4208,0.04555,,226.47,23.579,-0.033,455.91,,480.93
4209,0.04609,,209.99,23.544,-0.023,443.93,,468.5
4210,0.04659,,193.48,23.499,-0.011,431.73,,455.86
4211,0.04705,,176.93,23.447,0.003,420.32,,444.09
4212,0.04748,,160.34,23.387,0.016,410.61,,434.13
4213,0.04786,,143.71,23.32,0.028,403.38,,426.82
4214,0.04819,,127.03,23.249,0.038,399.19,,422.75
4215,0.04849,,110.31,23.175,0.045,398.38,,422.26
4216,0.04874,,93.53,23.101,0.049,401.01,,425.43
4217,0.04894,,76.71,23.028,0.048,406.9,,432.05
4218,0.04909,,59.85,22.958,0.042,415.56,,441.61
4219,0.0492,,42.94,22.895,0.034,426.28,,453.34
4220,0.04926,,25.99,22.841,0.022,438.14,,466.26
4221,0.04928,,9.01,22.797,0.008,450.05,,479.19
4222,0.04924,,352.01,22.766,-0.007,460.89,,490.91
4223,0.04916,,334.99,22.749,-0.021,469.61,,500.3
4224,0.04902,,317.97,22.747,-0.033,475.33,,506.4
4225,0.04884,,300.95,22.761,-0.042,477.51,,508.64
4226,0.04861,,283.94,22.79,-0.047,475.97,,506.82
4227,0.04834,,266.96,22.835,-0.048,470.95,,501.21
4228,0.04801,,250.01,22.893,-0.045,463.02,,492.42
4229,0.04764,,233.11,22.964,-0.038,453.07,,481.43
4230,0.04722,,216.26,23.046,-0.028,442.12,,469.35
4231,0.04676,,199.46,23.136,-0.016,431.25,,457.32
4232,0.04626,,182.73,23.231,-0.002,421.45,,446.43
4233,0.04571,,166.07,23.328,0.011,413.58,,437.58
4234,0.04512,,149.47,23.426,0.023,408.27,,431.46
4235,0.0445,,132.95,23.52,0.033,405.88,,428.45
4236,0.04383,,116.5,23.609,0.039,406.56,,428.72
4237,0.04313,,100.13,23.689,0.042,410.19,,432.13
4238,0.04239,,83.81,23.759,0.042,416.43,,438.34
4239,0.04162,,67.57,23.817,0.038,424.74,,446.79
4240,0.04082,,51.39,23.862,0.032,434.44,,456.75
4241,0.03999,,35.27,23.892,0.023,444.72,,467.39
4242,0.03914,,19.2,23.907,0.013,454.73,,477.83
4243,0.03826,,3.19,23.907,0.002,463.68,,487.22
4244,0.03737,,347.22,23.892,-0.008,470.84,,494.84
4245,0.03645,,331.31,23.863,-0.018,475.69,,500.1
4246,0.03552,,315.44,23.822,-0.025,477.92,,502.69
4247,0.03458,,299.62,23.77,-0.03,477.44,,502.5
4248,0.03363,,283.85,23.709,-0.033,474.44,,499.7
4249,0.03268,,268.13,23.641,-0.033,469.26,,494.66
4250,0.03172,,252.46,23.568,-0.03,462.45,,487.89
4251,0.03077,,236.86,23.492,-0.026,454.61,,480.05
4252,0.02983,,221.32,23.416,-0.02,446.37,,471.79
4253,0.02889,,205.86,23.342,-0.013,438.35,,463.72
4254,0.02797,,190.49,23.272,-0.005,431.07,,456.39
4255,0.02706,,175.21,23.207,0.002,424.93,,450.23
4256,0.02618,,160.05,23.15,0.009,420.22,,445.55
4257,0.02533,,145,23.102,0.015,417.1,,442.49
4258,0.02451,,130.09,23.062,0.019,415.58,,441.08
4259,0.02373,,115.32,23.032,0.021,415.6,,441.25
4260,0.02298,,100.7,23.012,0.023,416.98,,442.84
4261,0.02229,,86.24,23.002,0.022,419.52,,445.6
4262,0.02165,,71.94,22.999,0.021,422.95,,449.25
4263,0.02106,,57.81,23.005,0.018,427,,453.52
4264,0.02054,,43.83,23.017,0.014,431.39,,458.11
4265,0.02008,,30,23.035,0.01,435.87,,462.77
4266,0.01969,,16.3,23.057,0.006,440.21,,467.26
4267,0.01936,,2.71,23.082,0.001,444.23,,471.38
4268,0.01911,,349.2,23.109,-0.004,447.75,,474.97
4269,0.01893,,335.76,23.136,-0.008,450.64,,477.89
4270,0.01881,,322.35,23.162,-0.011,452.81,,480.03
4271,0.01877,,308.93,23.187,-0.015,454.16,,481.32
4272,0.01879,,295.49,23.211,-0.017,454.64,,481.7
4273,0.01887,,281.99,23.232,-0.018,454.23,,481.13
4274,0.01901,,268.41,23.252,-0.019,452.93,,479.65
4275,0.01921,,254.74,23.269,-0.019,450.78,,477.28
4276,0.01945,,240.95,23.284,-0.017,447.87,,474.11
4277,0.01973,,227.03,23.298,-0.014,444.33,,470.27
4278,0.02005,,212.99,23.311,-0.011,440.33,,465.98
4279,0.0204,,198.82,23.324,-0.007,436.12,,461.45
4280,0.02078,,184.51,23.337,-0.002,431.93,,456.96
4281,0.02119,,170.08,23.35,0.004,428.07,,452.79
4282,0.02161,,155.52,23.364,0.009,424.81,,449.26
4283,0.02205,,140.85,23.38,0.014,422.41,,446.65
4284,0.0225,,126.07,23.397,0.018,421.11,,445.19
4285,0.02296,,111.2,23.415,0.021,421.09,,445.06
4286,0.02342,,96.23,23.435,0.023,422.43,,446.38
4287,0.0239,,81.17,23.455,0.024,425.14,,449.13
4288,0.02437,,66.04,23.475,0.022,429.12,,453.23
4289,0.02484,,50.84,23.495,0.019,434.19,,458.48
4290,0.02531,,35.58,23.513,0.015,440.05,,464.57
4291,0.02578,,20.26,23.529,0.009,446.32,,471.1
4292,0.02625,,4.88,23.542,0.002,452.56,,477.61
4293,0.02671,,349.45,23.55,-0.005,458.28,,483.6
4294,0.02717,,333.96,23.553,-0.012,463.02,,488.58
4295,0.02762,,318.43,23.551,-0.018,466.35,,492.1
4296,0.02807,,302.85,23.543,-0.024,467.92,,493.81
4297,0.02851,,287.22,23.529,-0.027,467.54,,493.49
4298,0.02894,,271.54,23.508,-0.029,465.13,,491.07
4299,0.02937,,255.8,23.481,-0.028,460.81,,486.68
4300,0.02979,,240.01,23.448,-0.026,454.86,,480.57
4301,0.0302,,224.16,23.41,-0.021,447.68,,473.2
4302,0.0306,,208.25,23.368,-0.014,439.79,,465.09
4303,0.03099,,192.28,23.324,-0.007,431.8,,456.89
4304,0.03137,,176.25,23.278,0.002,424.31,,449.2
4305,0.03174,,160.16,23.233,0.011,417.89,,442.65
4306,0.0321,,144,23.189,0.019,413.06,,437.75
4307,0.03245,,127.79,23.149,0.026,410.19,,434.92
4308,0.03278,,111.53,23.114,0.03,409.55,,434.43
4309,0.0331,,95.21,23.086,0.033,411.24,,436.37
4310,0.03341,,78.84,23.065,0.033,415.17,,440.64
4311,0.03371,,62.42,23.054,0.03,421.1,,446.99
4312,0.03398,,45.97,23.052,0.024,428.61,,454.97
4313,0.03425,,29.48,23.06,0.017,437.13,,463.97
4314,0.03449,,12.97,23.078,0.008,445.98,,473.26
4315,0.03472,,356.44,23.106,-0.002,454.42,,482.07
4316,0.03492,,339.89,23.142,-0.012,461.73,,489.61
4317,0.03511,,323.33,23.185,-0.021,467.25,,495.2
4318,0.03528,,306.76,23.235,-0.028,470.48,,498.34
4319,0.03542,,290.19,23.289,-0.033,471.12,,498.69
4320,0.03554,,273.63,23.345,-0.035,469.12,,496.24
4321,0.03564,,257.06,23.402,-0.035,464.67,,491.21
4322,0.03571,,240.49,23.457,-0.031,458.22,,484.08
4323,0.03575,,223.93,23.507,-0.025,450.37,,475.49
4324,0.03577,,207.36,23.552,-0.016,441.84,,466.24
4325,0.03576,,190.78,23.589,-0.007,433.4,,457.12
4326,0.03572,,174.2,23.617,0.004,425.78,,448.94
4327,0.03566,,157.61,23.635,0.014,419.62,,442.35
4328,0.03556,,140.99,23.642,0.022,415.43,,437.9
4329,0.03544,,124.36,23.637,0.029,413.53,,435.92
4330,0.03528,,107.69,23.62,0.034,414.06,,436.57
4331,0.03509,,90.99,23.592,0.035,416.95,,439.77
4332,0.03487,,74.26,23.553,0.034,421.95,,445.24
4333,0.03462,,57.47,23.505,0.029,428.59,,452.51
4334,0.03434,,40.64,23.449,0.022,436.29,,460.95
4335,0.03402,,23.76,23.386,0.014,444.32,,469.77
4336,0.03367,,6.82,23.32,0.004,451.91,,478.18
4337,0.03329,,349.82,23.251,-0.006,458.33,,485.37
4338,0.03288,,332.77,23.183,-0.015,462.93,,490.64
4339,0.03244,,315.67,23.118,-0.023,465.25,,493.48
4340,0.03196,,298.51,23.058,-0.028,465.05,,493.62
4341,0.03145,,281.31,23.005,-0.031,462.36,,491.07
4342,0.03092,,264.06,22.962,-0.031,457.48,,486.14
4343,0.03035,,246.77,22.93,-0.028,450.92,,479.35
4344,0.02976,,229.46,22.91,-0.023,443.34,,471.41
4345,0.02913,,212.12,22.903,-0.015,435.49,,463.1
4346,0.02848,,194.77,22.909,-0.007,428.13,,455.23
4347,0.0278,,177.41,22.929,0.001,421.9,,448.51
4348,0.0271,,160.06,22.961,0.009,417.34,,443.49
4349,0.02638,,142.71,23.006,0.016,414.79,,440.55
4350,0.02563,,125.38,23.06,0.021,414.42,,439.87
4351,0.02486,,108.07,23.123,0.024,416.18,,441.4
4352,0.02407,,90.79,23.193,0.024,419.84,,444.91
4353,0.02326,,73.54,23.268,0.022,425.02,,450.01
4354,0.02243,,56.32,23.344,0.019,431.22,,456.15
4355,0.02159,,39.13,23.42,0.014,437.86,,462.76
4356,0.02073,,21.98,23.494,0.008,444.36,,469.21
4357,0.01986,,4.86,23.564,0.002,450.17,,474.96
4358,0.01898,,347.77,23.627,-0.004,454.84,,479.53
4359,0.01809,,330.71,23.683,-0.009,458.07,,482.62
4360,0.01719,,313.68,23.729,-0.012,459.7,,484.07
4361,0.01629,,296.67,23.765,-0.015,459.75,,483.92
4362,0.01538,,279.67,23.789,-0.015,458.39,,482.34
4363,0.01447,,262.7,23.803,-0.014,455.91,,479.67
4364,0.01356,,245.74,23.804,-0.012,452.68,,476.25
4365,0.01265,,228.79,23.795,-0.01,449.09,,472.53
4366,0.01174,,211.86,23.775,-0.006,445.51,,468.87
4367,0.01084,,194.94,23.745,-0.003,442.27,,465.62
4368,0.00994,,178.03,23.706,0,439.58,,463.01
4369,0.00905,,161.16,23.66,0.003,437.6,,461.18
4370,0.00817,,144.32,23.607,0.005,436.36,,460.16
4371,0.0073,,127.53,23.549,0.006,435.79,,459.88
4372,0.00645,,110.83,23.488,0.006,435.77,,460.18
4373,0.00561,,94.25,23.425,0.006,436.11,,460.89
4374,0.00478,,77.88,23.361,0.005,436.61,,461.76
4375,0.00398,,61.84,23.299,0.004,437.07,,462.6
4376,0.0032,,46.37,23.238,0.002,437.34,,463.21
4377,0.00244,,32.01,23.181,0.001,437.31,,463.5
4378,0.00171,,20.12,23.127,0.001,436.96,,463.41
4379,0.00104,,15.37,23.079,0,436.3,,462.99
4380,0.00056,,38.34,23.036,0,435.45,,462.33
4381,0.00073,,83.4,22.999,0.001,434.53,,461.56
4382,0.00128,,87.9,22.967,0.001,433.71,,460.84
4383,0.00188,,78.49,22.942,0.002,433.11,,460.34
4384,0.00247,,65.03,22.924,0.002,432.86,,460.19
4385,0.00304,,49.93,22.911,0.002,433.04,,460.44
4386,0.00359,,34.03,22.905,0.002,433.64,,461.12
4387,0.00412,,17.67,22.905,0.001,434.62,,462.17
4388,0.00462,,1.04,22.91,0,435.88,,463.47
4389,0.00509,,344.23,22.921,-0.001,437.25,,464.87
4390,0.00553,,327.3,22.938,-0.003,438.58,,466.18
4391,0.00595,,310.3,22.96,-0.005,439.68,,467.24
4392,0.00633,,293.23,22.987,-0.006,440.43,,467.87
4393,0.00669,,276.13,23.02,-0.007,440.7,,467.99
4394,0.00702,,259.01,23.057,-0.007,440.48,,467.53
4395,0.00733,,241.88,23.1,-0.006,439.77,,466.56
4396,0.0076,,224.74,23.147,-0.005,438.69,,465.15
4397,0.00785,,207.6,23.198,-0.004,437.37,,463.47
4398,0.00808,,190.47,23.253,-0.001,436.01,,461.72
4399,0.00827,,173.36,23.312,0.001,434.8,,460.13
4400,0.00844,,156.26,23.373,0.003,433.95,,458.89
4401,0.00859,,139.18,23.437,0.006,433.62,,458.19
4402,0.00871,,122.12,23.501,0.007,433.92,,458.16
4403,0.00881,,105.08,23.565,0.009,434.9,,458.85
4404,0.00889,,88.07,23.628,0.009,436.56,,460.25
4405,0.00894,,71.08,23.688,0.008,438.8,,462.28
4406,0.00898,,54.11,23.745,0.007,441.48,,464.79
4407,0.009,,37.16,23.796,0.005,444.39,,467.58
4408,0.00899,,20.23,23.84,0.003,447.33,,470.42
4409,0.00897,,3.3,23.875,0.001,450.03,,473.06
4410,0.00893,,346.38,23.902,-0.002,452.29,,475.29
4411,0.00888,,329.46,23.917,-0.005,453.91,,476.9
4412,0.0088,,312.53,23.921,-0.006,454.74,,477.75
4413,0.00872,,295.57,23.912,-0.008,454.71,,477.77
4414,0.00862,,278.59,23.891,-0.009,453.83,,476.96
4415,0.00852,,261.57,23.856,-0.008,452.15,,475.4
4416,0.0084,,244.5,23.809,-0.008,449.8,,473.2
4417,0.00826,,227.36,23.749,-0.006,446.97,,470.55
4418,0.00812,,210.15,23.677,-0.004,443.86,,467.68
4419,0.00798,,192.84,23.595,-0.002,440.7,,464.79
4420,0.00782,,175.42,23.504,0.001,437.69,,462.12
4421,0.00766,,157.89,23.407,0.003,435.03,,459.85
4422,0.00749,,140.21,23.304,0.005,432.87,,458.12
4423,0.00732,,122.39,23.2,0.006,431.29,,457.02
4424,0.00715,,104.39,23.096,0.007,430.35,,456.58
4425,0.00697,,86.22,22.995,0.007,430.02,,456.78
4426,0.0068,,67.84,22.901,0.006,430.23,,457.51
4427,0.00662,,49.26,22.816,0.005,430.86,,458.65
4428,0.00645,,30.44,22.742,0.003,431.76,,460.01
4429,0.00628,,11.39,22.682,0.001,432.77,,461.41
4430,0.00612,,352.09,22.638,-0.001,433.72,,462.67
4431,0.00596,,332.53,22.612,-0.003,434.48,,463.62
4432,0.00582,,312.71,22.604,-0.004,434.94,,464.16
4433,0.0057,,292.62,22.614,-0.005,435.04,,464.22
4434,0.00558,,272.27,22.644,-0.006,434.81,,463.8
4435,0.0055,,251.67,22.691,-0.005,434.3,,463
4436,0.00543,,230.85,22.755,-0.004,433.63,,461.93
4437,0.00539,,209.84,22.834,-0.003,432.95,,460.78
4438,0.00539,,188.69,22.925,-0.001,432.43,,459.72
4439,0.00541,,167.46,23.026,0.001,432.24,,458.97
4440,0.00548,,146.2,23.133,0.003,432.52,,458.67
4441,0.00558,,124.99,23.245,0.005,433.37,,458.98
4442,0.00572,,103.89,23.357,0.006,434.86,,459.94
4443,0.0059,,82.95,23.467,0.006,436.95,,461.55
4444,0.00612,,62.22,23.571,0.005,439.56,,463.73
4445,0.00638,,41.74,23.667,0.004,442.54,,466.34
4446,0.00667,,21.52,23.753,0.002,445.68,,469.17
4447,0.007,,1.57,23.826,0,448.73,,471.98
4448,0.00736,,341.88,23.884,-0.002,451.42,,474.48
4449,0.00774,,322.44,23.927,-0.005,453.51,,476.42
4450,0.00815,,303.24,23.954,-0.007,454.75,,477.58
4451,0.00859,,284.25,23.964,-0.008,455.01,,477.79
4452,0.00904,,265.44,23.958,-0.009,454.2,,476.97
4453,0.00952,,246.81,23.936,-0.009,452.34,,475.15
4454,0.01002,,228.31,23.899,-0.007,449.57,,472.45
4455,0.01052,,209.94,23.848,-0.005,446.09,,469.07
4456,0.01105,,191.66,23.786,-0.002,442.22,,465.34
4457,0.01158,,173.47,23.714,0.001,438.27,,461.59
4458,0.01212,,155.35,23.634,0.005,434.63,,458.19
4459,0.01267,,137.29,23.549,0.009,431.63,,455.48
4460,0.01323,,119.26,23.461,0.012,429.55,,453.76
4461,0.01379,,101.27,23.373,0.014,428.6,,453.23
4462,0.01435,,83.31,23.287,0.014,428.88,,453.99
4463,0.01491,,65.37,23.206,0.014,430.37,,456.01
4464,0.01547,,47.45,23.131,0.011,432.9,,459.1
4465,0.01603,,29.55,23.064,0.008,436.22,,462.98
4466,0.01658,,11.67,23.008,0.003,439.96,,467.26
4467,0.01713,,353.81,22.962,-0.002,443.68,,471.47
4468,0.01767,,335.98,22.929,-0.007,446.94,,475.12
4469,0.0182,,318.18,22.908,-0.012,449.31,,477.77
4470,0.01872,,300.41,22.898,-0.016,450.47,,479.05
4471,0.01922,,282.68,22.901,-0.019,450.2,,478.75
4472,0.01971,,264.99,22.915,-0.02,448.45,,476.81
4473,0.02019,,247.34,22.939,-0.019,445.35,,473.38
4474,0.02065,,229.74,22.972,-0.016,441.17,,468.75
4475,0.02109,,212.19,23.013,-0.011,436.32,,463.37
4476,0.02151,,194.7,23.06,-0.005,431.29,,457.78
4477,0.02191,,177.26,23.111,0.001,426.61,,452.54
4478,0.02229,,159.88,23.165,0.008,422.76,,448.17
4479,0.02265,,142.55,23.22,0.014,420.19,,445.14
4480,0.02298,,125.28,23.275,0.019,419.19,,443.8
4481,0.02329,,108.06,23.329,0.022,419.95,,444.32
4482,0.02357,,90.89,23.38,0.024,422.48,,446.72
4483,0.02383,,73.78,23.428,0.023,426.64,,450.86
4484,0.02406,,56.72,23.471,0.02,432.13,,456.43
4485,0.02426,,39.7,23.509,0.016,438.52,,462.97
4486,0.02443,,22.74,23.542,0.009,445.3,,469.95
4487,0.02458,,5.82,23.568,0.002,451.87,,476.73
4488,0.02469,,348.94,23.588,-0.005,457.66,,482.73
4489,0.02478,,332.11,23.602,-0.012,462.16,,487.39
4490,0.02484,,315.32,23.61,-0.017,464.96,,490.3
4491,0.02487,,298.57,23.611,-0.022,465.8,,491.18
4492,0.02487,,281.86,23.606,-0.024,464.62,,489.96
4493,0.02484,,265.19,23.596,-0.025,461.54,,486.78
4494,0.02479,,248.57,23.579,-0.023,456.86,,481.93
4495,0.02471,,231.99,23.558,-0.019,451.01,,475.89
4496,0.02461,,215.45,23.532,-0.014,444.51,,469.17
4497,0.02448,,198.95,23.501,-0.008,437.89,,462.36
4498,0.02432,,182.5,23.466,-0.001,431.71,,456.02
4499,0.02415,,166.1,23.428,0.006,426.43,,450.64
4500,0.02395,,149.74,23.386,0.012,422.4,,446.6
4501,0.02374,,133.44,23.343,0.017,419.88,,444.17
4502,0.0235,,117.19,23.298,0.021,418.98,,443.46
4503,0.02325,,100.99,23.252,0.023,419.69,,444.45
4504,0.02299,,84.85,23.206,0.023,421.84,,446.98
4505,0.02272,,68.78,23.161,0.021,425.21,,450.78
4506,0.02244,,52.76,23.118,0.018,429.46,,455.52
4507,0.02215,,36.82,23.078,0.013,434.19,,460.76
4508,0.02186,,20.95,23.042,0.008,439.02,,466.08
4509,0.02157,,5.16,23.011,0.002,443.53,,471.05
4510,0.02128,,349.45,22.986,-0.004,447.4,,475.3
4511,0.02099,,333.82,22.968,-0.009,450.35,,478.52
4512,0.02072,,318.28,22.959,-0.014,452.19,,480.54
4513,0.02045,,302.84,22.958,-0.017,452.84,,481.23
4514,0.0202,,287.49,22.967,-0.019,452.32,,480.63
4515,0.01996,,272.24,22.986,-0.02,450.74,,478.84
4516,0.01975,,257.09,23.014,-0.019,448.28,,476.06
4517,0.01955,,242.03,23.053,-0.017,445.17,,472.54
4518,0.01939,,227.07,23.1,-0.014,441.66,,468.56
4519,0.01924,,212.21,23.157,-0.01,438.05,,464.41
4520,0.01913,,197.44,23.221,-0.006,434.57,,460.39
4521,0.01905,,182.75,23.291,-0.001,431.48,,456.73
4522,0.019,,168.13,23.365,0.004,428.98,,453.67
4523,0.01899,,153.57,23.443,0.008,427.23,,451.4
4524,0.019,,139.07,23.522,0.012,426.35,,450.07
4525,0.01905,,124.62,23.599,0.016,426.43,,449.72
4526,0.01913,,110.19,23.673,0.018,427.47,,450.43
4527,0.01924,,95.78,23.742,0.019,429.47,,452.17
4528,0.01938,,81.37,23.803,0.019,432.36,,454.87
4529,0.01955,,66.95,23.855,0.018,436,,458.43
4530,0.01975,,52.52,23.895,0.016,440.23,,462.65
4531,0.01996,,38.05,23.923,0.012,444.84,,467.34
4532,0.0202,,23.55,23.937,0.008,449.55,,472.22
4533,0.02046,,8.99,23.935,0.003,454.1,,477
4534,0.02073,,354.37,23.918,-0.002,458.17,,481.37
4535,0.02102,,339.69,23.886,-0.007,461.46,,485.02
4536,0.02132,,324.94,23.837,-0.012,463.69,,487.64
4537,0.02163,,310.1,23.774,-0.017,464.63,,489
4538,0.02195,,295.18,23.697,-0.02,464.12,,488.91
4539,0.02227,,280.18,23.608,-0.022,462.09,,487.29
4540,0.0226,,265.08,23.508,-0.023,458.57,,484.16
4541,0.02292,,249.88,23.399,-0.022,453.71,,479.62
4542,0.02325,,234.6,23.286,-0.019,447.75,,473.97
4543,0.02358,,219.22,23.169,-0.015,441.03,,467.51
4544,0.0239,,203.74,23.053,-0.01,433.97,,460.66
4545,0.02422,,188.18,22.941,-0.003,427.02,,453.89
4546,0.02454,,172.54,22.835,0.003,420.64,,447.66
4547,0.02486,,156.82,22.74,0.01,415.24,,442.42
4548,0.02516,,141.03,22.657,0.016,411.21,,438.57
4549,0.02547,,125.18,22.59,0.021,408.84,,436.37
4550,0.02577,,109.28,22.541,0.024,408.3,,436.05
4551,0.02606,,93.35,22.511,0.026,409.65,,437.65
4552,0.02635,,77.39,22.503,0.026,412.83,,441.1
4553,0.02664,,61.43,22.515,0.023,417.65,,446.17
4554,0.02692,,45.47,22.549,0.019,423.79,,452.55
4555,0.0272,,29.52,22.603,0.013,430.84,,459.78
4556,0.02747,,13.6,22.677,0.006,438.31,,467.35
4557,0.02775,,357.72,22.768,-0.001,445.69,,474.7
4558,0.02802,,341.88,22.874,-0.009,452.43,,481.28
4559,0.02829,,326.09,22.992,-0.016,458.07,,486.6
4560,0.02856,,310.36,23.118,-0.022,462.21,,490.25
4561,0.02883,,294.69,23.251,-0.026,464.58,,491.99
4562,0.0291,,279.08,23.385,-0.029,465.05,,491.7
4563,0.02938,,263.53,23.519,-0.029,463.65,,489.45
4564,0.02966,,248.03,23.648,-0.028,460.56,,485.45
4565,0.02994,,232.58,23.769,-0.024,456.08,,480.03
4566,0.03022,,217.18,23.88,-0.018,450.61,,473.65
4567,0.03051,,201.81,23.978,-0.011,444.63,,466.82
4568,0.0308,,186.47,24.06,-0.003,438.63,,460.06
4569,0.03109,,171.15,24.126,0.005,433.09,,453.91
4570,0.03139,,155.84,24.174,0.013,428.47,,448.81
4571,0.03169,,140.53,24.202,0.02,425.13,,445.15
4572,0.032,,125.21,24.212,0.026,423.34,,443.24
4573,0.0323,,109.88,24.201,0.03,423.29,,443.23
4574,0.03261,,94.51,24.172,0.033,425.01,,445.19
4575,0.03292,,79.11,24.124,0.032,428.42,,449.03
4576,0.03323,,63.66,24.059,0.03,433.33,,454.51
4577,0.03354,,48.16,23.979,0.025,439.38,,461.3
4578,0.03385,,32.59,23.885,0.018,446.13,,468.92
4579,0.03416,,16.97,23.779,0.01,453.05,,476.78
4580,0.03446,,1.26,23.664,0.001,459.53,,484.26
4581,0.03475,,345.49,23.544,-0.009,464.98,,490.71
4582,0.03504,,329.63,23.419,-0.018,468.83,,495.51
4583,0.03532,,313.7,23.293,-0.026,470.64,,498.15
4584,0.03559,,297.69,23.17,-0.032,470.09,,498.3
4585,0.03585,,281.6,23.051,-0.035,467.07,,495.8
4586,0.0361,,265.44,22.94,-0.036,461.71,,490.76
4587,0.03633,,249.21,22.839,-0.034,454.33,,483.49
4588,0.03655,,232.92,22.75,-0.029,445.44,,474.54
4589,0.03675,,216.58,22.675,-0.022,435.73,,464.61
4590,0.03694,,200.19,22.615,-0.013,425.92,,454.47
4591,0.0371,,183.77,22.572,-0.002,416.78,,444.95
4592,0.03724,,167.32,22.546,0.008,409.01,,436.79
4593,0.03736,,150.85,22.538,0.018,403.2,,430.64
4594,0.03746,,134.38,22.547,0.027,399.81,,426.97
4595,0.03754,,117.91,22.572,0.033,399.11,,426.08
4596,0.03759,,101.45,22.614,0.037,401.16,,428.06
4597,0.03762,,85.02,22.67,0.037,405.85,,432.77
4598,0.03762,,68.62,22.739,0.035,412.86,,439.89
4599,0.0376,,52.26,22.82,0.03,421.71,,448.89
4600,0.03755,,35.95,22.91,0.022,431.75,,459.09
4601,0.03748,,19.69,23.006,0.013,442.25,,469.7
4602,0.03738,,3.48,23.108,0.002,452.41,,479.91
4603,0.03725,,347.33,23.213,-0.008,461.46,,488.91
4604,0.0371,,331.25,23.318,-0.018,468.74,,495.99
4605,0.03693,,315.23,23.422,-0.026,473.72,,500.66
4606,0.03673,,299.27,23.522,-0.032,476.1,,502.58
4607,0.03651,,283.38,23.616,-0.036,475.8,,501.69
4608,0.03627,,267.56,23.704,-0.036,472.98,,498.2
4609,0.036,,251.8,23.783,-0.034,467.99,,492.48
4610,0.03572,,236.1,23.851,-0.03,461.35,,485.1
4611,0.03543,,220.47,23.909,-0.023,453.7,,476.73
4612,0.03511,,204.89,23.954,-0.015,445.69,,468.06
4613,0.03479,,189.38,23.986,-0.006,437.96,,459.76
4614,0.03445,,173.92,24.005,0.004,431.07,,452.44
4615,0.0341,,158.51,24.01,0.012,425.51,,446.57
4616,0.03375,,143.15,24.002,0.02,421.59,,442.5
4617,0.0334,,127.83,23.98,0.026,419.51,,440.44
